"","token","skills_count","cuny_count","pct_skills_snippets","pct_cuny_courses"
"3764","differing visual techniques",0,1,0,0.0526315789473684
"3765","visual",0,1,0,0.0526315789473684
"3766","visual techniques",0,1,0,0.0526315789473684
"3767","visual techniques examined",0,1,0,0.0526315789473684
"3768","techniques examined",0,1,0,0.0526315789473684
"3769","techniques examined gain",0,1,0,0.0526315789473684
"3770","examined",0,1,0,0.0526315789473684
"3771","examined gain",0,1,0,0.0526315789473684
"3772","examined gain knowledge",0,1,0,0.0526315789473684
"3773","gain",0,1,0,0.0526315789473684
"3774","gain knowledge",0,1,0,0.0526315789473684
"3775","gain knowledge exploratory",0,1,0,0.0526315789473684
"3776","knowledge exploratory",0,1,0,0.0526315789473684
"3777","knowledge exploratory use",0,1,0,0.0526315789473684
"3778","exploratory",0,2,0,0.105263157894737
"3779","exploratory use",0,1,0,0.0526315789473684
"3780","exploratory use visualizations",0,1,0,0.0526315789473684
"3781","use visualizations",0,1,0,0.0526315789473684
"3782","use visualizations well",0,1,0,0.0526315789473684
"3783","visualizations well",0,1,0,0.0526315789473684
"3784","visualizations well visualization",0,1,0,0.0526315789473684
"3785","well visualization",0,1,0,0.0526315789473684
"3786","well visualization techniques",0,1,0,0.0526315789473684
"3787","visualization techniques",0,1,0,0.0526315789473684
"3788","visualization techniques presenting",0,1,0,0.0526315789473684
"3789","techniques presenting",0,1,0,0.0526315789473684
"3790","techniques presenting data",0,1,0,0.0526315789473684
"3791","presenting",0,1,0,0.0526315789473684
"3792","presenting data",0,1,0,0.0526315789473684
"3793","presenting data variety",0,1,0,0.0526315789473684
"3794","data variety",0,1,0,0.0526315789473684
"3795","data variety stakeholders",0,1,0,0.0526315789473684
"3796","variety stakeholders",0,1,0,0.0526315789473684
"3797","variety stakeholders exploratory",0,1,0,0.0526315789473684
"3798","stakeholders",0,1,0,0.0526315789473684
"3799","stakeholders exploratory",0,1,0,0.0526315789473684
"3800","stakeholders exploratory techniques",0,1,0,0.0526315789473684
"3801","exploratory techniques",0,1,0,0.0526315789473684
"3802","exploratory techniques look",0,1,0,0.0526315789473684
"3803","techniques look",0,1,0,0.0526315789473684
"3804","techniques look find",0,1,0,0.0526315789473684
"3805","look",0,1,0,0.0526315789473684
"3806","look find",0,1,0,0.0526315789473684
"3807","look find patterns",0,1,0,0.0526315789473684
"3808","find patterns",0,1,0,0.0526315789473684
"3809","find patterns data",0,1,0,0.0526315789473684
"3810","patterns data",0,1,0,0.0526315789473684
"3811","patterns data finding",0,1,0,0.0526315789473684
"3812","data finding",0,1,0,0.0526315789473684
"3813","data finding patterns",0,1,0,0.0526315789473684
"3814","finding patterns underlie",0,1,0,0.0526315789473684
"3815","patterns underlie",0,1,0,0.0526315789473684
"3816","patterns underlie system",0,1,0,0.0526315789473684
"3817","underlie",0,1,0,0.0526315789473684
"3818","underlie system",0,1,0,0.0526315789473684
"3819","underlie system s",0,1,0,0.0526315789473684
"3820","system s",0,1,0,0.0526315789473684
"3821","system s characteristics",0,1,0,0.0526315789473684
"3822","s characteristics",0,1,0,0.0526315789473684
"3823","s characteristics data",0,1,0,0.0526315789473684
"3824","characteristics",0,1,0,0.0526315789473684
"3825","characteristics data",0,1,0,0.0526315789473684
"3826","characteristics data sets",0,1,0,0.0526315789473684
"3827","data sets large",0,1,0,0.0526315789473684
"3828","sets large",0,1,0,0.0526315789473684
"3829","sets large many",0,1,0,0.0526315789473684
"3830","large many",0,1,0,0.0526315789473684
"3831","large many dimensions",0,1,0,0.0526315789473684
"3832","many dimensions",0,1,0,0.0526315789473684
"3833","many dimensions reducing",0,1,0,0.0526315789473684
"3834","dimensions",0,1,0,0.0526315789473684
"3835","dimensions reducing",0,1,0,0.0526315789473684
"3836","dimensions reducing dimensionality",0,1,0,0.0526315789473684
"3837","reducing",0,1,0,0.0526315789473684
"3838","reducing dimensionality",0,1,0,0.0526315789473684
"3839","reducing dimensionality intelligent",0,1,0,0.0526315789473684
"3840","dimensionality",0,1,0,0.0526315789473684
"3841","dimensionality intelligent",0,1,0,0.0526315789473684
"3842","dimensionality intelligent ways",0,1,0,0.0526315789473684
"3843","intelligent",0,1,0,0.0526315789473684
"3844","intelligent ways",0,1,0,0.0526315789473684
"3845","intelligent ways complex",0,1,0,0.0526315789473684
"3846","ways complex",0,1,0,0.0526315789473684
"3847","ways complex task",0,1,0,0.0526315789473684
"3848","complex task",0,1,0,0.0526315789473684
"3849","complex task often",0,1,0,0.0526315789473684
"3850","task",0,1,0,0.0526315789473684
"3851","task often",0,1,0,0.0526315789473684
"3852","task often includes",0,1,0,0.0526315789473684
"3853","often includes",0,1,0,0.0526315789473684
"3854","often includes user",0,1,0,0.0526315789473684
"3855","includes",0,1,0,0.0526315789473684
"3856","includes user",0,1,0,0.0526315789473684
"3857","includes user direction",0,1,0,0.0526315789473684
"3858","user",0,4,0,0.210526315789474
"3859","user direction",0,1,0,0.0526315789473684
"3860","user direction presentation",0,1,0,0.0526315789473684
"3861","direction",0,1,0,0.0526315789473684
"3862","direction presentation",0,1,0,0.0526315789473684
"3863","direction presentation visualizations",0,1,0,0.0526315789473684
"3864","presentation",0,1,0,0.0526315789473684
"3865","presentation visualizations",0,1,0,0.0526315789473684
"3866","presentation visualizations provide",0,1,0,0.0526315789473684
"3867","visualizations provide",0,1,0,0.0526315789473684
"3868","visualizations provide viewer",0,1,0,0.0526315789473684
"3869","provide",0,4,0,0.210526315789474
"3870","provide viewer",0,1,0,0.0526315789473684
"3871","provide viewer useful",0,1,0,0.0526315789473684
"3872","viewer",0,1,0,0.0526315789473684
"3873","viewer useful",0,1,0,0.0526315789473684
"3874","viewer useful information",0,1,0,0.0526315789473684
"3875","useful information",0,1,0,0.0526315789473684
"3876","useful information knowledge",0,1,0,0.0526315789473684
"3877","information knowledge since",0,1,0,0.0526315789473684
"3878","knowledge since",0,1,0,0.0526315789473684
"3879","knowledge since visualizations",0,1,0,0.0526315789473684
"3880","since visualizations",0,1,0,0.0526315789473684
"3881","since visualizations created",0,1,0,0.0526315789473684
"3882","visualizations created",0,1,0,0.0526315789473684
"3883","visualizations created context",0,1,0,0.0526315789473684
"3884","created",0,1,0,0.0526315789473684
"3885","created context",0,1,0,0.0526315789473684
"3886","created context mind",0,1,0,0.0526315789473684
"3887","context",0,2,0,0.105263157894737
"3888","context mind",0,1,0,0.0526315789473684
"3889","context mind addition",0,1,0,0.0526315789473684
"3890","mind addition",0,1,0,0.0526315789473684
"3891","mind addition students",0,1,0,0.0526315789473684
"3892","addition",0,5,0,0.263157894736842
"3893","addition students",0,3,0,0.157894736842105
"3894","addition students learn",0,2,0,0.105263157894737
"3895","students learn integrate",0,1,0,0.0526315789473684
"3896","learn integrate",0,1,0,0.0526315789473684
"3897","learn integrate quantitative",0,1,0,0.0526315789473684
"3898","integrate",0,2,0,0.105263157894737
"3899","integrate quantitative",0,1,0,0.0526315789473684
"3900","integrate quantitative qualitative",0,1,0,0.0526315789473684
"3901","quantitative qualitative data",0,1,0,0.0526315789473684
"3902","qualitative data",0,1,0,0.0526315789473684
"3903","qualitative data e",0,1,0,0.0526315789473684
"3904","data e",0,1,0,0.0526315789473684
"3905","data e g",0,1,0,0.0526315789473684
"3906","e g text",0,1,0,0.0526315789473684
"3907","g text",0,1,0,0.0526315789473684
"3908","g text narrative",0,1,0,0.0526315789473684
"3909","text",0,2,0,0.105263157894737
"3910","text narrative",0,1,0,0.0526315789473684
"3911","text narrative course",0,1,0,0.0526315789473684
"3912","narrative",0,1,0,0.0526315789473684
"3913","narrative course",0,1,0,0.0526315789473684
"3914","narrative course teaches",0,1,0,0.0526315789473684
"3915","course teaches",0,4,0,0.210526315789474
"3916","course teaches students",0,4,0,0.210526315789474
"3917","teaches",0,4,0,0.210526315789474
"3918","teaches students",0,4,0,0.210526315789474
"3919","teaches students comb",0,1,0,0.0526315789473684
"3920","students comb",0,1,0,0.0526315789473684
"3921","students comb complex",0,1,0,0.0526315789473684
"3922","comb",0,1,0,0.0526315789473684
"3923","comb complex",0,1,0,0.0526315789473684
"3924","comb complex business",0,1,0,0.0526315789473684
"3925","complex business",0,1,0,0.0526315789473684
"3926","complex business data",0,1,0,0.0526315789473684
"3927","business data",0,1,0,0.0526315789473684
"3928","business data sets",0,1,0,0.0526315789473684
"3929","data sets produce",0,1,0,0.0526315789473684
"3930","sets produce",0,1,0,0.0526315789473684
"3931","sets produce knowledge",0,1,0,0.0526315789473684
"3932","produce",0,1,0,0.0526315789473684
"3933","produce knowledge",0,1,0,0.0526315789473684
"3934","produce knowledge ultimately",0,1,0,0.0526315789473684
"3935","knowledge ultimately",0,1,0,0.0526315789473684
"3936","knowledge ultimately business",0,1,0,0.0526315789473684
"3937","ultimately",0,1,0,0.0526315789473684
"3938","ultimately business",0,1,0,0.0526315789473684
"3939","ultimately business intelligence",0,1,0,0.0526315789473684
"3940","business intelligence",0,1,0,0.0526315789473684
"3941","business intelligence students",0,1,0,0.0526315789473684
"3942","intelligence students",0,1,0,0.0526315789473684
"3943","intelligence students learn",0,1,0,0.0526315789473684
"3944","students learn basics",0,1,0,0.0526315789473684
"3945","learn basics",0,1,0,0.0526315789473684
"3946","learn basics business",0,1,0,0.0526315789473684
"3947","basics business",0,1,0,0.0526315789473684
"3948","basics business analytics",0,1,0,0.0526315789473684
"3949","business analytics",0,1,0,0.0526315789473684
"3950","business analytics however",0,1,0,0.0526315789473684
"3951","analytics however",0,1,0,0.0526315789473684
"3952","analytics however course",0,1,0,0.0526315789473684
"3953","however course",0,1,0,0.0526315789473684
"3954","however course goes",0,1,0,0.0526315789473684
"3955","course goes",0,1,0,0.0526315789473684
"3956","course goes well",0,1,0,0.0526315789473684
"3957","goes",0,1,0,0.0526315789473684
"3958","goes well",0,1,0,0.0526315789473684
"3959","goes well beyond",0,1,0,0.0526315789473684
"3960","well beyond",0,1,0,0.0526315789473684
"3961","well beyond typical",0,1,0,0.0526315789473684
"3962","beyond",0,2,0,0.105263157894737
"3963","beyond typical",0,1,0,0.0526315789473684
"3964","beyond typical analytics",0,1,0,0.0526315789473684
"3965","typical",0,1,0,0.0526315789473684
"3966","typical analytics",0,1,0,0.0526315789473684
"3967","typical analytics managers",0,1,0,0.0526315789473684
"3968","analytics managers",0,1,0,0.0526315789473684
"3969","analytics managers including",0,1,0,0.0526315789473684
"3970","managers",0,1,0,0.0526315789473684
"3971","managers including",0,1,0,0.0526315789473684
"3972","managers including rich",0,1,0,0.0526315789473684
"3973","including rich",0,1,0,0.0526315789473684
"3974","including rich computational",0,1,0,0.0526315789473684
"3975","rich",0,2,0,0.105263157894737
"3976","rich computational",0,1,0,0.0526315789473684
"3977","rich computational components",0,1,0,0.0526315789473684
"3978","computational",0,1,0,0.0526315789473684
"3979","computational components",0,1,0,0.0526315789473684
"3980","computational components predictive",0,1,0,0.0526315789473684
"3981","components",0,1,0,0.0526315789473684
"3982","components predictive",0,1,0,0.0526315789473684
"3983","components predictive prescriptive",0,1,0,0.0526315789473684
"3984","predictive",0,2,0,0.105263157894737
"3985","predictive prescriptive",0,1,0,0.0526315789473684
"3986","predictive prescriptive analytics",0,1,0,0.0526315789473684
"3987","prescriptive",0,1,0,0.0526315789473684
"3988","prescriptive analytics",0,1,0,0.0526315789473684
"3989","prescriptive analytics strategy",0,1,0,0.0526315789473684
"3990","analytics strategy",0,1,0,0.0526315789473684
"3991","analytics strategy operational",0,1,0,0.0526315789473684
"3992","strategy",0,1,0,0.0526315789473684
"3993","strategy operational",0,1,0,0.0526315789473684
"3994","strategy operational business",0,1,0,0.0526315789473684
"3995","operational",0,1,0,0.0526315789473684
"3996","operational business",0,1,0,0.0526315789473684
"3997","operational business contexts",0,1,0,0.0526315789473684
"3998","business contexts",0,1,0,0.0526315789473684
"3999","business contexts provided",0,1,0,0.0526315789473684
"4000","contexts",0,2,0,0.105263157894737
"4001","contexts provided",0,1,0,0.0526315789473684
"4002","contexts provided via",0,1,0,0.0526315789473684
"4003","provided",0,1,0,0.0526315789473684
"4004","provided via",0,1,0,0.0526315789473684
"4005","provided via case",0,1,0,0.0526315789473684
"4006","via",0,1,0,0.0526315789473684
"4007","via case",0,1,0,0.0526315789473684
"4008","via case studies",0,1,0,0.0526315789473684
"4009","case studies throughout",0,1,0,0.0526315789473684
"4010","studies throughout",0,1,0,0.0526315789473684
"4011","studies throughout course",0,1,0,0.0526315789473684
"4012","throughout course students",0,1,0,0.0526315789473684
"4013","course students deal",0,1,0,0.0526315789473684
"4014","students deal",0,1,0,0.0526315789473684
"4015","students deal actual",0,1,0,0.0526315789473684
"4016","deal",0,1,0,0.0526315789473684
"4017","deal actual",0,1,0,0.0526315789473684
"4018","deal actual business",0,1,0,0.0526315789473684
"4019","actual",0,2,0,0.105263157894737
"4020","actual business",0,1,0,0.0526315789473684
"4021","actual business scenarios",0,1,0,0.0526315789473684
"4022","business scenarios",0,1,0,0.0526315789473684
"4023","business scenarios like",0,1,0,0.0526315789473684
"4024","scenarios like",0,1,0,0.0526315789473684
"4025","scenarios like sales",0,1,0,0.0526315789473684
"4026","like sales",0,1,0,0.0526315789473684
"4027","like sales marketing",0,1,0,0.0526315789473684
"4028","sales",0,1,0,0.0526315789473684
"4029","sales marketing",0,1,0,0.0526315789473684
"4030","sales marketing logistics",0,1,0,0.0526315789473684
"4031","marketing",0,1,0,0.0526315789473684
"4032","marketing logistics",0,1,0,0.0526315789473684
"4033","marketing logistics finance",0,1,0,0.0526315789473684
"4034","logistics",0,1,0,0.0526315789473684
"4035","logistics finance",0,1,0,0.0526315789473684
"4036","logistics finance students",0,1,0,0.0526315789473684
"4037","finance",0,2,0,0.105263157894737
"4038","finance students",0,1,0,0.0526315789473684
"4039","finance students expected",0,1,0,0.0526315789473684
"4040","students expected",0,2,0,0.105263157894737
"4041","students expected bring",0,1,0,0.0526315789473684
"4042","expected bring",0,1,0,0.0526315789473684
"4043","expected bring practical",0,1,0,0.0526315789473684
"4044","bring",0,1,0,0.0526315789473684
"4045","bring practical",0,1,0,0.0526315789473684
"4046","bring practical problems",0,1,0,0.0526315789473684
"4047","practical problems",0,1,0,0.0526315789473684
"4048","practical problems fields",0,1,0,0.0526315789473684
"4049","problems fields",0,1,0,0.0526315789473684
